Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,OPENMEETINGS-199,12551982,,Screensharing and recording does not work under OSX with Java 64Bit,solomax,swagner,Major,Closed,Fixed,21/Apr/12 13:17,18/Jul/12 19:55,
Task,OPENMEETINGS-99,12547817,,"Project restructuring (sources, beans, eclipse)",solomax,solomax,Major,Closed,Fixed,23/Mar/12 15:34,18/Jul/12 19:55,
Task,OPENMEETINGS-74,12544446,,Integrate Apache Ivy for dependency management of Libraries,solomax,swagner,Major,Closed,Fixed,28/Feb/12 16:49,18/Jul/12 19:55,
Bug,OPENMEETINGS-296,12558279,,Language export works only in english,solomax,enunes,Major,Closed,Fixed,27/May/12 16:37,18/Jul/12 19:55,
Bug,OPENMEETINGS-162,12550821,,Exception in Screensharing,solomax,swagner,Major,Closed,Fixed,13/Apr/12 13:02,18/Jul/12 19:55,
Sub-task,OPENMEETINGS-98,12547641,12543319,"""Borrowed"" code should be removed from ScreenSharing client",solomax,solomax,Major,Closed,Fixed,22/Mar/12 17:29,18/Jul/12 19:55,
Task,OPENMEETINGS-109,12548523,,Show Number of Unread private messages in the dashboard and upgrade layout,solomax,swagner,Major,Closed,Fixed,28/Mar/12 17:30,18/Jul/12 19:55,
Bug,OPENMEETINGS-165,12550837,,Video freezes as soon as two people have audio/video turned on and you start to record the meeting => Convert FLV writers to act async,solomax,swagner,Major,Closed,Fixed,13/Apr/12 15:00,18/Jul/12 19:55,
Task,OPENMEETINGS-106,12548481,,JabberService is missing in the API Doclet task that generates the SOAP/REST API Documentation,solomax,swagner,Major,Closed,Fixed,28/Mar/12 12:48,18/Jul/12 19:55,
Sub-task,OPENMEETINGS-62,12543267,12541199,Clean up 5-second recordings using a scheduler,solomax,swagner,Major,Closed,Fixed,19/Feb/12 18:44,18/Jul/12 19:55,
Wish,OPENMEETINGS-11,12536326,,Openmeeting use LDAP as default domain,solomax,sdytzjp,Major,Closed,Duplicate,24/Dec/11 01:09,18/Jul/12 19:55,
Bug,OPENMEETINGS-164,12550834,,java.lang.ArrayIndexOutOfBoundsException: 5 in Recording Conversion,solomax,swagner,Major,Closed,Fixed,13/Apr/12 14:42,18/Jul/12 19:55,
