Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,MYFACES-8,28415,,Added Tree Table Support to Existing Tree Component.,oros,dlestrat,Major,Closed,Fixed,16/Nov/04 05:42,17/Apr/06 20:49,
Bug,MYFACES-12,28424,,Client-side state saving causes java.io.NotSerializableException,,arinaya,Major,Closed,Duplicate,16/Nov/04 18:10,17/Apr/06 20:49,
Bug,MYFACES-18,28441,,"RendererUtils.internalSubmittedOrSelectedValuesAsSet(UISelectMany, Object) never returns the UISelectMany's submitted value.",,,Major,Closed,Fixed,17/Nov/04 19:45,17/Apr/06 20:49,
Bug,MYFACES-16,28435,,Moving between Tab's causes NullPointerException,,,Major,Closed,Cannot Reproduce,17/Nov/04 07:19,17/Apr/06 20:49,
Bug,MYFACES-17,28440,,HtmlMenuRenderer and HtmlListboxRenderer do not properly render invalid UIInputs that require conversion.,,,Major,Closed,Fixed,17/Nov/04 19:44,17/Apr/06 20:49,
Bug,MYFACES-20,28454,,JSCookMenus cause duplicated execution of MethodBinding,matzew,,Major,Closed,Fixed,18/Nov/04 15:01,17/Apr/06 20:49,
Improvement,MYFACES-25,28509,,I18N and Japanese message for myfaces-examples,matzew,tora,Major,Closed,Fixed,20/Nov/04 23:56,17/Apr/06 20:49,
Bug,MYFACES-26,28510,,couldn't include non ascii characters in faces-config.xml,matzew,tora,Major,Closed,Fixed,21/Nov/04 00:30,17/Apr/06 20:49,
Bug,MYFACES-24,28508,,build.xml does not include commons-beanutils.jar at classpath,,tora,Major,Closed,Fixed,20/Nov/04 23:52,17/Apr/06 20:49,
Bug,MYFACES-28,28528,,<h:message> problem with localized Bundle,manolito,manolito,Major,Closed,Won't Fix,22/Nov/04 15:59,17/Apr/06 20:49,
Bug,MYFACES-30,28586,,IndexOutOfBoundsException using XSNamespaceItem.getComponents with objectType set to XSTypeDefinition.SIMPLE_TYPE,,,Major,Closed,Invalid,25/Nov/04 08:18,17/Apr/06 20:49,
Bug,MYFACES-40,28638,,x:dataScroller does NOT scroll with Struts (was: SF#999543 by Alexander Manes - bluecubs),matzew,manolito,Major,Closed,Won't Fix,30/Nov/04 09:33,17/Apr/06 20:49,
Bug,MYFACES-38,28636,,nested h:dataTables don't correctly update its children (was: SF#1030116  by Heath - heaththegreat),mmarinschek,hborders,Major,Closed,Fixed,30/Nov/04 09:21,17/Apr/06 20:49,
Bug,MYFACES-37,28635,,Messages with dataTable (was: SF#955170 by Christian Rueed),manolito,manolito,Major,Closed,Won't Fix,30/Nov/04 09:07,17/Apr/06 20:49,
Bug,MYFACES-39,28637,,dataScroller in forms (was: SF#981851 by Anonymous),tomsp,manolito,Major,Closed,Cannot Reproduce,30/Nov/04 09:30,17/Apr/06 20:49,
Bug,MYFACES-44,28717,,PropertyResolverImpl has special logic for UIComponents,manolito,hborders,Major,Closed,Fixed,02/Dec/04 21:41,17/Apr/06 20:49,
Bug,MYFACES-42,28689,,rssTicker fails,matzew,matzew,Major,Closed,Fixed,02/Dec/04 09:31,17/Apr/06 20:49,
Improvement,MYFACES-48,28769,,Tree Table Component - Patch Fixes + Tree Checkbox Support,grantsmith,dlestrat,Major,Closed,Fixed,05/Dec/04 19:14,17/Apr/06 20:49,
New Feature,MYFACES-46,28736,,Maven-Upload,matzew,matzew,Major,Closed,Fixed,03/Dec/04 06:52,17/Apr/06 20:49,
Bug,MYFACES-45,28718,,ApplicationImpl does not correctly traverse a Class' hierarchy to create a Converter,manolito,hborders,Major,Closed,Fixed,02/Dec/04 21:44,17/Apr/06 20:49,
Bug,MYFACES-51,28969,,with Tomcat 5.4 myfaces always throws Illegal State Exception,,,Major,Closed,Won't Fix,14/Dec/04 12:30,17/Apr/06 20:49,
Task,MYFACES-49,28782,,Geronimo XDoclet Tags,,,Major,Closed,Won't Fix,06/Dec/04 09:08,17/Apr/06 20:49,
Bug,MYFACES-57,29061,,log level,grantsmith,darlan,Major,Closed,Fixed,17/Dec/04 18:43,17/Apr/06 20:49,
Bug,MYFACES-56,29007,,Hard coded images in netui-script.js,,,Major,Closed,Invalid,15/Dec/04 18:40,17/Apr/06 20:49,
Bug,MYFACES-55,29000,,Error when set up multiple validator component,,darlan,Major,Closed,Won't Fix,15/Dec/04 15:00,17/Apr/06 20:49,
Bug,MYFACES-54,28998,,Attribute locale of type String not supported in convertNumber,mmarinschek,darlan,Major,Closed,Fixed,15/Dec/04 14:13,17/Apr/06 20:49,
