Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,ZOOKEEPER-2715,13049519,,Sessions Expire due to Network partitioning in Zookeeper ,,tharinduku,Major,Open,,09/Mar/17 07:12,10/Mar/17 05:38,
New Feature,ZOOKEEPER-2698,13043745,,SSL support for server to server communication,abrahamfine,abrahamfine,Major,Resolved,Duplicate,16/Feb/17 20:28,02/Mar/17 18:36,
Test,ZOOKEEPER-2703,13045356,,[MASTER ISSUE] Create benchmark/stability tests,,randgalt,Major,Open,,22/Feb/17 19:47,02/Mar/17 16:07,
Bug,ZOOKEEPER-2705,13045607,,Container node remains indefinitely after session has long expired!,,stondofitz,Major,Open,,23/Feb/17 12:24,24/Feb/17 16:43,
Bug,ZOOKEEPER-2702,13045215,,zookeeper ensemble took 20 minutes to come back up after leader failed,,gopalakrishna,Major,Open,,22/Feb/17 12:42,22/Feb/17 12:52,
Bug,ZOOKEEPER-2670,13036309,,CLONE - Connections fo ZooKeeper server becomes slow over time with native GSSAPI,enis,fittey,Major,Resolved,Duplicate,19/Jan/17 19:32,09/Feb/17 17:52,
Bug,ZOOKEEPER-2688,13041395,,"rmr leads to ""Node does not exist""",,ror6ax,Major,Open,,08/Feb/17 14:23,09/Feb/17 14:03,
Bug,ZOOKEEPER-2685,13040903,,How to implement SSL in zookeeper-3.4.5-3,,shamim_er,Major,Resolved,Won't Fix,07/Feb/17 09:08,08/Feb/17 04:14,
New Feature,ZOOKEEPER-2250,12856782,,Support client connections using a SOCKS proxy,,electrum,Major,Open,,17/Aug/15 23:50,07/Feb/17 16:19,
New Feature,ZOOKEEPER-27,12397990,,Unique DB identifiers for servers and clients,,phunt,Major,Closed,Fixed,10/Jun/08 21:58,06/Feb/17 20:49,
Task,ZOOKEEPER-2677,13038033,,Verify the occurrence of CancelledKeyException in zookeeper branch-3.5 and above,hanm,rakeshr,Major,Open,,26/Jan/17 06:20,31/Jan/17 16:41,
Improvement,ZOOKEEPER-1666,12636955,,Avoid Reverse DNS lookup if the hostname in connection string is literal IP address.,georgecao,georgecao,Major,Closed,Fixed,14/Mar/13 04:58,30/Jan/17 12:08,
Bug,ZOOKEEPER-2681,13038551,,ConnectionState does not sync startup of ExhibitorEnsembleProvider and Zookeeper connection,,egrs,Major,Resolved,Invalid,27/Jan/17 22:02,28/Jan/17 13:15,
Improvement,ZOOKEEPER-1674,12638243,,There is no need to clear & load the database across leader election,,fanster.z,Major,Open,,21/Mar/13 14:25,26/Jan/17 22:23,
Bug,ZOOKEEPER-2666,13035110,,the watch function called many times when it should be called once,,tekpig,Major,Open,,16/Jan/17 05:51,23/Jan/17 22:38,
Bug,ZOOKEEPER-2661,13033343,,It costs about 5055 ms to create Zookeeper object for the first time.,,Yaohui,Major,Resolved,Not A Problem,10/Jan/17 11:20,23/Jan/17 19:46,
Bug,ZOOKEEPER-2660,13032796,,"acceptedEpoch and currentEpoch data inconsistency, ZK process can not start!",,Yongcheng,Major,Resolved,Duplicate,07/Jan/17 13:14,20/Jan/17 18:03,
Improvement,ZOOKEEPER-2430,12971767,,Remove jute.maxbuffer limit packetLen in client side,zhangyongxyz,zhangyongxyz,Major,Open,,21/May/16 08:55,18/Jan/17 23:28,
Bug,ZOOKEEPER-2667,13035494,,NPE in the patch for ZOOKEEPER-2139 when multiple connections are made,,haridsv,Major,Resolved,Invalid,17/Jan/17 11:35,18/Jan/17 12:23,
New Feature,ZOOKEEPER-338,12417097,,zk hosts should be resolved periodically for loadbalancing amongst zk servers.,,mahadev,Major,Open,,17/Mar/09 22:01,16/Jan/17 06:38,
Bug,ZOOKEEPER-2663,13033720,,"Enable remote jmx, zkCli.sh start failed with jmx communication error",,linbo,Major,Open,,11/Jan/17 13:41,11/Jan/17 13:41,
