Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Task,MNG-7272,13404155,,Code Improvement - II,khmarbaise,khmarbaise,Minor,Closed,Done,29/Sep/21 22:45,27/Nov/22 10:08,
Improvement,MNG-7273,13404156,,Modeltest - Improvements,khmarbaise,khmarbaise,Minor,In Progress,,29/Sep/21 22:54,27/Nov/22 10:08,
Improvement,MNG-7423,13430304,,Remove Dependency to org.apache.commons:commons-lang3,,khmarbaise,Minor,Open,,23/Feb/22 22:28,27/Nov/22 10:08,
Task,MNG-7271,13404134,,Code Improvement,khmarbaise,khmarbaise,Minor,Closed,Fixed,29/Sep/21 20:23,27/Nov/22 10:08,
Task,MNG-7268,13403300,,maven.xsd Content for Maven 4.X,,khmarbaise,Minor,Open,,25/Sep/21 19:14,27/Nov/22 10:08,
Bug,MNG-7437,13434987,,Optional profiles that are not found logs warning twice,,Giovds,Minor,Closed,Won't Fix,21/Mar/22 20:53,27/Nov/22 10:08,
Sub-task,MNG-7314,13407123,13404342,Refactoring - Remove unused MavenExecutionResult,khmarbaise,khmarbaise,Minor,Closed,Done,18/Oct/21 18:46,27/Nov/22 10:08,
Bug,MNG-7420,13429970,,Property interpolation in repository <url> no longer works,,carsten.pfeiffer,Minor,Closed,Not A Bug,22/Feb/22 16:07,27/Nov/22 10:08,
Bug,MNG-7355,13416274,,Error with minify,michael-o,odnehel@gmail.com,Minor,Closed,Information Provided,09/Dec/21 11:31,27/Nov/22 10:08,
Improvement,MNG-7275,13404255,,Resource leak due to Files.list(),khmarbaise,xiaoheipangzi,Minor,Closed,Done,30/Sep/21 09:28,27/Nov/22 10:08,
Bug,MNG-7542,13482048,,Wrong Information - multi-module project,mthmulders,khmarbaise,Minor,Open,,18/Sep/22 11:39,27/Nov/22 10:08,
Improvement,MNG-7274,13404160,,JUnit Jupiter via BOM,khmarbaise,khmarbaise,Minor,Closed,Done,29/Sep/21 23:24,27/Nov/22 10:08,
Improvement,MNG-7404,13425925,,Change from deprecated WARNING to FAIL the build for usage of {X} placeholders rather than ${project.X},mthmulders,mthmulders,Minor,Closed,Fixed,01/Feb/22 08:31,27/Nov/22 10:08,
Improvement,MNG-6487,13189869,,Adding CVE Checks via OWASP,,khmarbaise,Minor,Open,,06/Oct/18 09:21,13/Nov/22 13:01,
Bug,MNG-7593,13498561,,Lack of old versions of org.jruby:jruby-core package in the maven index.,,donchkat,Minor,Closed,Invalid,07/Nov/22 15:08,07/Nov/22 18:12,
Dependency upgrade,MNG-7535,13479506,,Latest release of Maven contain EOL component - EOL-Google Guava 25.1,,campbell1989,Minor,Closed,Won't Fix,31/Aug/22 15:02,03/Nov/22 23:00,
Dependency upgrade,MNG-6815,13273192,,Upgrade Guice to 4.2.2,khmarbaise,khmarbaise,Minor,Closed,Done,08/Dec/19 18:18,24/Oct/22 13:45,
Dependency upgrade,MNG-7530,13478213,,Upgrade Apache Maven parent POM to version 37,sjaranowski,slachiewicz,Minor,Closed,Fixed,23/Aug/22 12:22,24/Oct/22 13:44,
Dependency upgrade,MNG-6874,13290372,,Upgrade Maven Parent to 34,khmarbaise,khmarbaise,Minor,Closed,Done,08/Mar/20 13:21,24/Oct/22 13:44,
Task,MNG-4060,12795358,,Remove support for profiles.xml,sisbell,bentmann,Minor,Closed,Fixed,01/Mar/09 12:19,23/Oct/22 12:42,
Bug,MNG-5222,12795979,,Maven 3 no longer logs warnings about deprecated plugin parameters.,sjaranowski,schulte77,Minor,Closed,Fixed,28/Dec/11 06:00,20/Oct/22 08:11,
Bug,MNG-7515,13471637,,Cannot see a dependency tree for apache-maven module,michael-o,rafael@abstratt.com,Minor,Closed,Fixed,14/Jul/22 20:10,20/Oct/22 08:11,
Bug,MNG-6380,13146508,,Option -Dstyle.color=always doesn't force color output,michael-o,hoeferh,Minor,Closed,Fixed,20/Mar/18 10:33,20/Oct/22 08:11,
Improvement,MNG-6169,13042311,,Packaging plugin bindings version updates,michael-o,schulte77,Minor,Closed,Fixed,11/Feb/17 18:16,20/Oct/22 08:11,
Task,MNG-7339,13412732,,Verify Maven can build itself,mthmulders,mthmulders,Minor,Closed,Fixed,19/Nov/21 09:23,20/Oct/22 08:11,
Bug,MNG-6717,13246488,,mvn site build of archtype project throughs error,michael-o,rudolfstarosta,Minor,Closed,Fixed,23/Jul/19 05:58,20/Oct/22 08:11,
Improvement,MNG-6823,13274583,,Remove unnecessary dependency exclusions for wagon-http,khmarbaise,khmarbaise,Minor,Closed,Done,14/Dec/19 18:34,20/Oct/22 08:11,
Task,MNG-6399,13154610,,Lift JDK minimum to JDK 8,khmarbaise,khmarbaise,Minor,Closed,Fixed,23/Apr/18 20:53,20/Oct/22 08:11,
Sub-task,MNG-7304,13406621,13405474,Use try-with-resources statement,michael-o,arturobernalg,Minor,Closed,Fixed,14/Oct/21 18:08,20/Oct/22 08:11,
Bug,MNG-7270,13404053,,Maven startup script (init) calls which(1) which is an external command,michael-o,jmtd,Minor,Closed,Fixed,29/Sep/21 11:34,20/Oct/22 08:11,
Task,MNG-7332,13411542,,Remove --define CLI option,mthmulders,mthmulders,Minor,Closed,Fixed,12/Nov/21 18:50,20/Oct/22 08:11,
Improvement,MNG-7381,13420921,,"Shorten parallel builder thread name to artifactId, conditionally with groupId",michael-o,famod,Minor,Closed,Fixed,05/Jan/22 20:53,20/Oct/22 08:11,
Improvement,MNG-6987,13326913,,Reorder groupId before artifactId when writing an exclusion using maven-model,michael-o,marcbr,Minor,Closed,Fixed,10/Sep/20 17:14,20/Oct/22 08:11,
Bug,MNG-6239,13077962,,Jansi messes up System.err and System.out,martinkanters,sbordet,Minor,Closed,Fixed,07/Jun/17 11:02,20/Oct/22 08:11,
New Feature,MNG-7164,13381109,,Add constructor MojoExecutionException(Throwable),michael-o,ggregory,Minor,Closed,Fixed,29/May/21 13:30,20/Oct/22 08:11,
Task,MNG-6054,12984637,,Remove super POM plugin management section,michael-o,schulte77,Minor,Closed,Fixed,29/Jun/16 02:04,20/Oct/22 08:11,
Bug,MNG-6071,12992824,,GetResource ('/) returns 'null' if build is started with -f,slachiewicz,mpsabe,Minor,Closed,Fixed,27/Jul/16 06:40,20/Oct/22 08:11,
Improvement,MNG-7406,13426002,,Strange formatting of warning/errors from project building,mthmulders,mthmulders,Minor,Closed,Fixed,01/Feb/22 14:57,20/Oct/22 08:11,
Improvement,MNG-7185,13389143,,Describe explicit and recommended version for VersionRange.createFromVersionSpec(),michael-o,breun,Minor,Closed,Fixed,12/Jul/21 13:23,20/Oct/22 08:11,
Improvement,MNG-7380,13419944,,Don't log non-threadsafe warning if only building a single module,michael-o,famod,Minor,Closed,Fixed,30/Dec/21 00:45,20/Oct/22 08:11,
Bug,MNG-7374,13419416,,Mutating RelocatedArtifact does not retain type,michael-o,michael-o,Minor,Closed,Fixed,25/Dec/21 14:28,20/Oct/22 08:11,
Improvement,MNG-7010,13338859,,"Omit ""NB: JAVA_HOME should point to a JDK not a JRE"" except when that is the problem",michael-o,elharo,Minor,Closed,Fixed,04/Nov/20 16:05,20/Oct/22 08:11,
Improvement,MNG-6548,13207921,,Lifecycle plugin version upgrades,michael-o,schulte77,Minor,Closed,Fixed,06/Jan/19 23:27,20/Oct/22 08:11,
Bug,MNG-7413,13428203,,"Fix POM model documentation confusion on report plugins, distribution repository and profile build",hboutemy,hboutemy,Minor,Closed,Fixed,13/Feb/22 16:31,20/Oct/22 08:11,
Improvement,MNG-7349,13414851,,Limit relocation warning message to direct dependencies only,gnodet,joepweijers,Minor,Closed,Fixed,01/Dec/21 16:35,20/Oct/22 08:11,
New Feature,MNG-6981,13326187,,--projects should also include its (child) modules,martinkanters,d96knut,Minor,Closed,Implemented,06/Sep/20 11:40,20/Oct/22 08:11,
Task,MNG-7369,13418454,,Maven BOM doesn't need to package as a JAR,michael-o,mthmulders,Minor,Closed,Fixed,19/Dec/21 15:49,20/Oct/22 08:11,
Bug,MNG-5315,12796885,,Artifact resolution sporadically fails in parallel builds,michael-o,wfrag,Minor,Closed,Fixed,17/Jul/12 18:10,20/Oct/22 08:11,
Dependency upgrade,MNG-6817,13273446,,Upgrade mockito to 3.2.0,khmarbaise,khmarbaise,Minor,Closed,Done,09/Dec/19 18:16,20/Oct/22 08:11,
Bug,MNG-7448,13436858,,Don't ignore bin/ otherwise bin/ in apache-maven module cannot be readded,khmarbaise,answerliao,Minor,Closed,Fixed,31/Mar/22 09:50,20/Oct/22 08:11,
Improvement,MNG-7064,13348896,,Use HTTPS for schema location in global settings.xml,michael-o,afloom,Minor,Closed,Fixed,04/Jan/21 08:57,20/Oct/22 08:11,
Dependency upgrade,MNG-6841,13277579,,Upgrade Plexus Interpolation to 1.26,khmarbaise,KroArtem,Minor,Closed,Done,05/Jan/20 19:21,20/Oct/22 08:11,
Task,MNG-6931,13308728,,Deprecate custom logging approach,michael-o,elharo,Minor,Closed,Fixed,01/Jun/20 14:06,20/Oct/22 08:11,
Improvement,MNG-6812,13272953,,Remove unused files from maven-embedder,khmarbaise,khmarbaise,Minor,Closed,Done,07/Dec/19 16:36,20/Oct/22 08:11,
Task,MNG-6820,13274550,,Remove unnecessary dependency exclusions for commons-cli,khmarbaise,khmarbaise,Minor,Closed,Done,14/Dec/19 09:18,20/Oct/22 08:11,
Improvement,MNG-7071,13351095,,Remove warning about ignored profiles.xml,martinkanters,martinkanters,Minor,Closed,Fixed,08/Jan/21 14:06,20/Oct/22 08:11,
Improvement,MNG-6754,13253994,,Set the same timestamp in multi module builds,michael-o,mangstadt,Minor,Closed,Fixed,30/Aug/19 18:08,20/Oct/22 08:11,
Improvement,MNG-6960,13316293,,Use RuntimeInformation instead of reading properties,michael-o,michael-o,Minor,Closed,Fixed,11/Jul/20 16:09,20/Oct/22 08:11,
Task,MNG-6888,13297604,,Remove deprecated command line options,khmarbaise,khmarbaise,Minor,Closed,Fixed,10/Apr/20 11:49,20/Oct/22 08:11,
Improvement,MNG-6873,13288537,,Inconsistent library versions notice,slachiewicz,calvinhkf,Minor,Closed,Fixed,01/Mar/20 13:20,20/Oct/22 08:11,
Bug,MNG-5571,12797243,,Instructions to resume the build can be misleading with -T parallel builds,mthmulders,lewisd,Minor,Closed,Fixed,27/Jan/14 11:28,20/Oct/22 08:11,
Improvement,MNG-6456,13178797,,Log $JAVA_HOME when there is an issue with it,michael-o,jlammetje,Minor,Closed,Fixed,14/Aug/18 08:32,20/Oct/22 08:11,
