Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,PROTON-2663,13515051,,"class ssl_client_options does not have a constructor for a custom client certificate, and default certificate trust database ",,markoh,Blocker,Open,,21/Dec/22 07:59,21/Dec/22 07:59,
Bug,PROTON-2645,13494476,,pip install fails on Windows,astitcher,astitcher,Blocker,Closed,Fixed,03/Nov/22 00:54,11/Nov/22 14:37,
Bug,PROTON-2276,13325787,,Connect to Azure Service Bus using AMQP,,talyssoncastro,Blocker,Resolved,Cannot Reproduce,02/Sep/20 17:55,31/Mar/22 18:12,
Bug,PROTON-2490,13426102,,SASL to AMQP handoff is unsuccessful in server contexts (e.g. for peer-to-peer),tabish,mattys101,Blocker,Resolved,Fixed,01/Feb/22 23:57,10/Mar/22 20:11,
Sub-task,PROTON-2304,13340952,13076609,infinite loop in epoll proactor,cliffjansen,cliffjansen,Blocker,Resolved,Fixed,17/Nov/20 02:02,17/Nov/20 12:19,
Bug,PROTON-2265,13322628,,Build fails with older CMake version 2.8.12,astitcher,cliffjansen,Blocker,Closed,Fixed,13/Aug/20 23:22,26/Aug/20 17:24,
Bug,PROTON-2211,13303416,,Epoll proactor leaks file descriptors,cliffjansen,cliffjansen,Blocker,Closed,Fixed,07/May/20 14:30,14/May/20 09:30,
Bug,PROTON-466,12681119,,Driver - Optimization causes hangs in cleanly closed connections,tross,tross,Blocker,Closed,Fixed,25/Nov/13 20:07,02/Oct/19 19:17,
Bug,PROTON-950,12845247,,SASL PLAIN over cleartext should be supported,astitcher,tross,Blocker,Closed,Fixed,15/Jul/15 12:54,02/Oct/19 19:17,
Bug,PROTON-1033,12908963,,Update the revision of the libqpid-proton library to 4,jross,kgiusti,Blocker,Closed,Fixed,29/Oct/15 17:24,02/Oct/19 17:34,
Bug,PROTON-1977,13202545,,'EndPointHandler' object has no attribute 'log_error',astitcher,nergalex,Blocker,Closed,Fixed,05/Dec/18 13:51,19/Aug/19 10:49,
Sub-task,PROTON-2026,13226195,13210071,reconnect is broken,astitcher,gsim,Blocker,Closed,Fixed,04/Apr/19 16:52,20/May/19 08:23,
Bug,PROTON-19,12606638,,Dynamic language bindings forbid context from being null for connectors and listeners.,mcpierce,mcpierce,Blocker,Closed,Fixed,07/Sep/12 18:15,02/Nov/18 11:00,
Bug,PROTON-1773,13140609,,Access after free in pn_proactor_disconnect,aconway,astitcher,Blocker,Closed,Fixed,23/Feb/18 21:10,13/May/18 00:54,
Bug,PROTON-1727,13126575,,"[epoll proactor] segfaults, hangs and leaked FDs around failed connect",aconway,aconway,Blocker,Closed,Fixed,21/Dec/17 15:06,26/Mar/18 10:20,
Bug,PROTON-1564,13098466,,epoll proactor pn_proactor_release_connection reconnect bugs,cliffjansen,cliffjansen,Blocker,Closed,Fixed,30/Aug/17 05:23,24/Oct/17 08:45,
Bug,PROTON-1381,13032007,,Compiler errors: dereferencing pointer to incomplete type DH {aka struct dh_st},astitcher,vogg,Blocker,Closed,Fixed,04/Jan/17 16:31,24/Oct/17 08:44,
Bug,PROTON-1548,13096581,,C++ proactor_container_impl deadlock in schedule,astitcher,cliffjansen,Blocker,Closed,Fixed,21/Aug/17 22:05,24/Oct/17 08:44,
Bug,PROTON-1433,13049126,,How can I throw my class specific exceptions from within call backs of handlers.,,prmathur@microsoft.com,Blocker,Closed,Invalid,08/Mar/17 02:16,08/Mar/17 14:58,
Bug,PROTON-1380,13032005,,Cyrus SASL accesses strings that have been freed,astitcher,tross,Blocker,Closed,Fixed,04/Jan/17 16:24,08/Feb/17 18:59,
Bug,PROTON-1330,13013847,,Include the C sources in the python source distribution,kgiusti,kgiusti,Blocker,Closed,Fixed,20/Oct/16 13:04,13/Dec/16 18:53,
Bug,PROTON-1371,13026073,,proton::container::schedule crashes when mixing different language versions,astitcher,astitcher,Blocker,Closed,Fixed,06/Dec/16 18:09,13/Dec/16 18:53,
Bug,PROTON-1372,13026537,,"Use PIMPL, not an interface, for event_loop",astitcher,astitcher,Blocker,Closed,Fixed,08/Dec/16 02:14,13/Dec/16 18:53,
Bug,PROTON-1211,12972483,,C++ binding exception in message::correlation_id(),cliffjansen,cliffjansen,Blocker,Closed,Fixed,24/May/16 19:04,19/Jul/16 01:49,
Bug,PROTON-1122,12935758,,c++ fix issues raised by coverity,aconway,aconway,Blocker,Closed,Fixed,01/Feb/16 21:28,17/Jun/16 13:35,
Bug,PROTON-1202,12970445,,The python setup script should only extract the C sources from the dist tar,kgiusti,kgiusti,Blocker,Closed,Fixed,17/May/16 17:34,17/Jun/16 13:35,
Bug,PROTON-1225,12975259,,c++: taking address of element 0 of an empty string or vector,aconway,aconway,Blocker,Closed,Fixed,02/Jun/16 18:37,17/Jun/16 13:35,
Bug,PROTON-1217,12974295,,Sporadic memory leak in C++ container_test,aconway,aconway,Blocker,Closed,Fixed,31/May/16 17:38,17/Jun/16 13:35,
Bug,PROTON-1208,12971202,,CMake install target doesn't install correct files,astitcher,astitcher,Blocker,Closed,Fixed,19/May/16 16:32,17/Jun/16 13:35,
Improvement,PROTON-1194,12968193,,C++ flow control,cliffjansen,cliffjansen,Blocker,Closed,Fixed,12/May/16 06:17,06/Jun/16 15:34,
Bug,PROTON-1157,12948523,,Reactor sends messages in the clear if ssl is requested but not available.,kgiusti,kgiusti,Blocker,Closed,Fixed,09/Mar/16 20:21,24/Mar/16 12:42,
Bug,PROTON-1116,12934917,,Potential infinite recursion detected by VC++14 compiler,aconway,astitcher,Blocker,Closed,Fixed,28/Jan/16 21:10,16/Feb/16 14:58,
Bug,PROTON-1090,12928055,,BlockingConnection client spins at 100% cpu on reconnect,gsim,kgiusti,Blocker,Closed,Fixed,06/Jan/16 16:18,16/Feb/16 14:58,
Bug,PROTON-1049,12914207,,Reactor needs an alternative to using the URL to pass user authentication information.,gsim,kgiusti,Blocker,Closed,Fixed,18/Nov/15 18:47,16/Feb/16 14:57,
Bug,PROTON-1125,12936222,,c++: core dump on empty address in link options,aconway,aconway,Blocker,Closed,Fixed,03/Feb/16 02:11,16/Feb/16 14:57,
Bug,PROTON-1101,12933379,,Proton build broken on Visual Studio 10,,astitcher,Blocker,Closed,Fixed,22/Jan/16 16:03,16/Feb/16 14:57,
Bug,PROTON-1104,12933703,,reactor hangs on reconnect,kgiusti,kgiusti,Blocker,Closed,Fixed,24/Jan/16 22:08,16/Feb/16 14:57,
Improvement,PROTON-54,12610128,,"Installs README, TODO, user documentation and related files",rhs,mcpierce,Blocker,Closed,Fixed,03/Oct/12 19:59,08/Jan/16 10:57,
Bug,PROTON-137,12616129,,pn_messenger_incoming_subscription returning null,rhs,whenry,Blocker,Closed,Fixed,14/Nov/12 21:44,08/Jan/16 10:57,
Bug,PROTON-826,12777407,,recent checkin causes frequent double-free or corruption crash,mgoulish,mgoulish,Blocker,Closed,Fixed,25/Feb/15 02:39,08/Jan/16 10:57,
Bug,PROTON-570,12710982,,Missing Ruby gem dependencies result in a fatal error of Proton build.,mcpierce,fadams,Blocker,Closed,Fixed,28/Apr/14 17:41,08/Jan/16 10:57,
Bug,PROTON-76,12611812,,Suspiciously insufficient looking buffer allocation in messenger.c,rhs,rgodfrey,Blocker,Closed,Fixed,15/Oct/12 12:11,08/Jan/16 10:57,
Improvement,PROTON-78,12612028,,Allow the option for enabling SSL in the Messenger unit tests.,kgiusti,kgiusti,Blocker,Closed,Fixed,16/Oct/12 13:21,08/Jan/16 10:57,
Improvement,PROTON-83,12612279,,Added a method to the driver API for activating connectors,tross,tross,Blocker,Closed,Fixed,17/Oct/12 18:57,08/Jan/16 10:57,
Bug,PROTON-1058,12915339,,"Trying to ""go get qpid.apache.org/electron"" leads to invalid type PN_INVALID",aconway,Keltounet,Blocker,Closed,Fixed,23/Nov/15 14:16,08/Jan/16 10:57,
Improvement,PROTON-20,12606950,,add pkg-config stuff,astitcher,rhs,Blocker,Closed,Fixed,10/Sep/12 22:16,08/Jan/16 10:57,
