Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KAFKA-588,12613674,,Index truncation doesn't seem to remove the last entry properly,jkreps,junrao,Blocker,Closed,Fixed,26/Oct/12 16:00,04/Dec/12 23:45,
Bug,KAFKA-532,12609099,,Multiple controllers can co-exist during soft failures,nehanarkhede,nehanarkhede,Blocker,Closed,Fixed,25/Sep/12 18:34,04/Dec/12 23:44,26/Sep/12 00:00
Bug,KAFKA-544,12610377,,Retain key in producer and expose it in the consumer,jkreps,jkreps,Blocker,Closed,Fixed,04/Oct/12 19:23,04/Dec/12 23:43,
Bug,KAFKA-630,12616986,,Auto create topic doesn't reflect the new topic and throws UnknownTopicOrPartitionException,,nehanarkhede,Blocker,Closed,Duplicate,20/Nov/12 18:56,04/Dec/12 23:42,
Bug,KAFKA-622,12616485,,Create mbeans per client ,swapnilghike,swapnilghike,Blocker,Closed,Fixed,16/Nov/12 21:51,04/Dec/12 20:06,
Sub-task,KAFKA-344,12556070,12549909,migration tool from 0.7 to 0.8,yeyangever,junrao,Blocker,Closed,Fixed,16/May/12 16:29,23/Nov/12 00:40,
Bug,KAFKA-618,12616351,,Deadlock between leader-finder-thread and consumer-fetcher-thread during broker failure,,jjkoshy,Blocker,Closed,Fixed,16/Nov/12 01:20,17/Nov/12 01:39,
Bug,KAFKA-574,12612061,,KafkaController unnecessarily reads leaderAndIsr info from ZK,prashanth.menon,junrao,Blocker,Closed,Fixed,16/Oct/12 16:09,15/Nov/12 00:29,
Bug,KAFKA-592,12613969,,Register metrics beans at kafka server startup ,swapnilghike,swapnilghike,Blocker,Closed,Fixed,29/Oct/12 23:23,30/Oct/12 01:37,
Bug,KAFKA-575,12612062,,Partition.makeFollower() reads broker info from ZK,swapnilghike,junrao,Blocker,Closed,Fixed,16/Oct/12 16:18,30/Oct/12 01:29,
Sub-task,KAFKA-340,12555853,12514687,Implement clean shutdown in 0.8,jjkoshy,junrao,Blocker,Closed,Fixed,15/May/12 18:19,26/Oct/12 16:22,
Bug,KAFKA-582,12613378,,DumpLogSegments throws java.lang.OutOfMemoryError: Java heap space,,jfung,Blocker,Resolved,Not A Problem,24/Oct/12 22:10,24/Oct/12 22:20,
Bug,KAFKA-579,12612811,,remove connection timeout in SyncProducer,swapnilghike,junrao,Blocker,Closed,Fixed,20/Oct/12 01:52,24/Oct/12 17:21,
Bug,KAFKA-578,12612447,,Leader finder thread in ConsumerFetcherManager needs to handle exceptions,,junrao,Blocker,Closed,Fixed,18/Oct/12 16:24,23/Oct/12 22:15,
Bug,KAFKA-580,12613157,,system test testcase_0122 under replication fails due to large # of data loss,junrao,junrao,Blocker,Closed,Fixed,23/Oct/12 15:21,23/Oct/12 17:26,
Bug,KAFKA-525,12608896,,newly created partitions are not added to ReplicaStateMachine,,junrao,Blocker,Closed,Duplicate,24/Sep/12 16:35,16/Oct/12 04:30,
Bug,KAFKA-543,12610179,,Metadata request from DefaultEventHandler.handle repeats same topic over and over,jkreps,jkreps,Blocker,Closed,Fixed,04/Oct/12 03:16,16/Oct/12 04:29,
Bug,KAFKA-557,12611020,,Replica fetch thread doesn't need to recompute message id,jkreps,junrao,Blocker,Closed,Fixed,09/Oct/12 16:34,16/Oct/12 04:28,
Bug,KAFKA-43,12514680,,Rebalance to preferred broke with intra-cluster replication support,nehanarkhede,junrao,Blocker,Closed,Fixed,19/Jul/11 21:32,13/Oct/12 00:45,
Bug,KAFKA-567,12611389,,Replication Data Loss in Mirror Maker Bouncing testcase,junrao,jfung,Blocker,Closed,Fixed,11/Oct/12 17:08,12/Oct/12 20:35,
