Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,TAJO-916,12725931,,SubQuery::computeStatFromTasks occasionally fail.,hjkim,blrunner,Major,Resolved,Fixed,08/Jul/14 03:21,14/Jul/14 09:49,
Bug,TAJO-908,12725425,,"Fetcher does not retry, when pull server connection was closed",jhkim,jhkim,Major,Resolved,Fixed,04/Jul/14 06:22,11/Jul/14 13:23,
Bug,TAJO-926,12726260,,Join condition including column references of a row-preserving table in left outer join causes incorrect result,hyunsik,hyunsik,Major,Resolved,Fixed,09/Jul/14 07:57,11/Jul/14 09:33,
Bug,TAJO-852,12716711,,Integration test using HCatalog as a catalog store is failed,jhkim,hyunsik,Major,Resolved,Fixed,27/May/14 01:51,11/Jul/14 08:17,
Improvement,TAJO-903,12725349,,Some left outer join cases are not optimized as the broadcast join.,hjkim,hjkim,Major,Resolved,Fixed,03/Jul/14 18:33,09/Jul/14 09:53,
Sub-task,TAJO-757,12708072,12708007,Add parser rule and algebraic expression for window function,hyunsik,hyunsik,Major,Resolved,Fixed,12/Apr/14 03:36,09/Jul/14 06:33,
Sub-task,TAJO-774,12709221,12708007,Implement logical plan part and physical executor for window function.,hyunsik,hyunsik,Major,Resolved,Fixed,18/Apr/14 07:00,09/Jul/14 06:33,
Sub-task,TAJO-924,12726244,12708007,Merge the current window_function branch to master,hyunsik,hyunsik,Major,Resolved,Fixed,09/Jul/14 04:32,09/Jul/14 06:22,
Improvement,TAJO-664,12699050,,TajoConf parameters should be verified at startup time,,hyunsik,Major,Open,,06/Mar/14 02:11,08/Jul/14 06:36,
Bug,TAJO-902,12725302,,Unicode delimiter does not work correctly,jhkim,jhkim,Major,Resolved,Fixed,03/Jul/14 16:09,07/Jul/14 05:33,
Bug,TAJO-905,12725397,,"When to_date() parses some date without day, the result will be wrong.",hyunsik,hyunsik,Major,Resolved,Fixed,04/Jul/14 00:44,07/Jul/14 05:20,
Bug,TAJO-891,12723843,,Complex join conditions with UNION or inline should be supported,hyunsik,hyunsik,Major,Resolved,Fixed,26/Jun/14 10:10,03/Jul/14 14:04,
Sub-task,TAJO-893,12724069,12723361,Shared data flow should be supported.,,hyunsik,Major,Open,,27/Jun/14 07:00,27/Jun/14 07:00,
Sub-task,TAJO-892,12724058,12723361,Broadcast should be an edge instead of a property,,hyunsik,Major,Open,,27/Jun/14 04:56,27/Jun/14 04:56,
Improvement,TAJO-888,12723361,,(Unbrella) Refactor DAG framework,,hyunsik,Major,Open,,24/Jun/14 13:46,27/Jun/14 01:51,
Bug,TAJO-884,12722722,,complex join conditions should be supported in ON clause,hyunsik,hyunsik,Major,Resolved,Fixed,20/Jun/14 08:04,26/Jun/14 02:55,
Sub-task,TAJO-889,12723507,12723361,Separate a data flow into a logical flow and physical flows,,hyunsik,Major,Open,,24/Jun/14 23:07,24/Jun/14 23:09,
Bug,TAJO-850,12716634,,OUTER JOIN does not properly handle a NULL.,hjkim,hjkim,Major,Resolved,Fixed,26/May/14 12:41,24/Jun/14 05:49,
Bug,TAJO-848,12716589,,PreLogicalPlanVerifier::visitInsert need to find smaller expressions than target columns for a partitioned table.,blrunner,blrunner,Major,Resolved,Fixed,26/May/14 07:37,23/Jun/14 02:53,
Bug,TAJO-862,12718051,,Restore failure of dumped relations,jihoonson,jihoonson,Major,Resolved,Fixed,03/Jun/14 02:22,17/Jun/14 02:54,
Task,TAJO-877,12720860,,Please delete old releases from mirroring system,,sebb,Major,Closed,Fixed,12/Jun/14 12:39,16/Jun/14 21:37,
Improvement,TAJO-840,12715915,, Improve query result print with counting empty table.,blrunner,blrunner,Major,Resolved,Fixed,22/May/14 02:59,11/Jun/14 20:03,
New Feature,TAJO-849,12716613,,Add Parquet storage to HCatalogStore,blrunner,blrunner,Major,Resolved,Fixed,26/May/14 09:53,11/Jun/14 19:17,
