Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,OOZIE-2601,12986057,,Ability to use local paths for the sharelib,asasvari,rkanter,Major,Closed,Fixed,01/Jul/16 05:04,25/Jan/18 21:00,
Bug,OOZIE-2908,13072806,,Fix typo in oozie.actions.null.args.allowed property in oozie-default.xml,gezapeti,gezapeti,Major,Closed,Fixed,17/May/17 13:54,25/Jan/18 21:00,
Bug,OOZIE-2815,13049363,,Oozie not always display job log,andras.piros,puru,Major,Closed,Fixed,08/Mar/17 18:55,25/Jan/18 21:00,
Improvement,OOZIE-2845,13059146,,Replace reflection-based code which sets variable in HiveConf,pbacsko,pbacsko,Major,Closed,Fixed,25/Mar/17 14:43,25/Jan/18 21:00,
Improvement,OOZIE-3132,13119189,,Instrument SLACalculatorMemory,andras.piros,andras.piros,Major,Closed,Fixed,17/Nov/17 10:32,25/Jan/18 21:00,
Sub-task,OOZIE-2666,13003660,12849464,Support embedding Jetty into Oozie,asasvari,asasvari,Major,Closed,Fixed,08/Sep/16 18:39,25/Jan/18 21:00,
Improvement,OOZIE-2225,12826620,,Add wild card filter for gathering jobs,sai-krish,sai-krish,Major,Closed,Fixed,01/May/15 18:56,25/Jan/18 21:00,
Bug,OOZIE-2987,13086761,,Coord action missing dependencies should show URI template with unresolved dependencies,puru,puru,Major,Closed,Fixed,13/Jul/17 00:39,25/Jan/18 21:00,
Bug,OOZIE-2928,13077923,,Unit Tests using LocalOozie fail randomly,dionusos,dionusos,Major,Closed,Fixed,07/Jun/17 08:20,25/Jan/18 21:00,
Bug,OOZIE-2940,13079318,,Possible NullPointerException in WorkflowActionBean,dionusos,AppChecker,Major,Closed,Fixed,12/Jun/17 21:49,25/Jan/18 21:00,
Sub-task,OOZIE-2596,12985907,12706093,OYA: Spark Action,pbacsko,rkanter,Major,Closed,Fixed,30/Jun/16 21:50,25/Jan/18 21:00,
Bug,OOZIE-3075,13106654,,Follow-up on OOZIE-3054: create the lib directory if it doesn't exist,pbacsko,pbacsko,Major,Closed,Fixed,03/Oct/17 09:43,25/Jan/18 21:00,
Bug,OOZIE-2316,12849461,,Drop support for Hadoop 1 and 0.23,asasvari,rkanter,Major,Closed,Fixed,27/Jul/15 22:50,25/Jan/18 21:00,
Improvement,OOZIE-3098,13111957,,Allow to use the rest api to get the creation time of the Coordinator,chiwen,chiwen,Major,Closed,Fixed,25/Oct/17 13:21,25/Jan/18 21:00,
Bug,OOZIE-2619,12992488,,Make  Hive action defaults to match hive defaults when running from command line,venkatnrangan,venkatnrangan,Major,Closed,Fixed,26/Jul/16 05:40,25/Jan/18 21:00,
New Feature,OOZIE-2245,12831941,,Service to periodically check database schema,rkanter,rkanter,Major,Closed,Fixed,21/May/15 20:26,25/Jan/18 21:00,
Bug,OOZIE-2654,12999476,,Zookeeper dependent services should not depend on Connectionstate to be valid before cleaning up,venkatnrangan,venkatnrangan,Major,Closed,Fixed,24/Aug/16 01:56,25/Jan/18 21:00,
Bug,OOZIE-2997,13088066,,files contain trailing white spaces in client lib,dbist13,dbist13,Major,Closed,Fixed,18/Jul/17 20:58,25/Jan/18 21:00,
Bug,OOZIE-3028,13093134,,Oozie Pig Action fails with no python dependencies,dbist13,prabhujoseph,Major,Closed,Fixed,08/Aug/17 11:37,25/Jan/18 21:00,
New Feature,OOZIE-3087,13109701,,"Add option to rerun ""failed and subsequent nodes"" to rerun",,gezapeti,Major,Open,,16/Oct/17 13:07,24/Jan/18 15:17,
Bug,OOZIE-3025,13092251,,move distcp-log4j.properties out of the root of core into more appropriate location,kmarton,dbist13,Major,Resolved,Won't Fix,03/Aug/17 17:23,23/Jan/18 14:34,
Bug,OOZIE-3165,13132713,,Ensure that tests do not create junk in the project folder,,gezapeti,Major,Open,,22/Jan/18 13:41,22/Jan/18 13:42,
Bug,OOZIE-3113,13117361,,Retry for ZK lock release,satishsaley,satishsaley,Major,Resolved,Fixed,09/Nov/17 18:24,02/Jan/18 23:10,
