Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SPARK-8844,12842934,,head/collect is broken in SparkR ,sunrui,davies,Blocker,Resolved,Fixed,06/Jul/15 17:01,16/Aug/15 07:31,
Sub-task,SPARK-8670,12840981,12851165,Nested columns can't be referenced (but they can be selected),cloud_fan,nchammas,Blocker,Resolved,Fixed,26/Jun/15 20:58,14/Aug/15 21:15,
Bug,SPARK-9877,12855540,,StandaloneRestServer NPE when submitting application,jerryshao,jerryshao,Blocker,Closed,Fixed,12/Aug/15 12:44,14/Aug/15 20:45,
Bug,SPARK-9809,12854030,,Task crashes because the internal accumulators are not properly initialized,carsonwang,carsonwang,Blocker,Resolved,Fixed,11/Aug/15 01:47,14/Aug/15 20:39,
Bug,SPARK-9561,12851143,,Enable BroadcastJoinSuite,andrewor14,andrewor14,Blocker,Resolved,Fixed,03/Aug/15 16:51,14/Aug/15 19:38,
Bug,SPARK-9589,12851323,,Flaky test: HiveCompatibilitySuite.groupby8,davies,davies,Blocker,Resolved,Fixed,04/Aug/15 06:59,14/Aug/15 19:32,
Bug,SPARK-9946,12855965,,NPE in TaskMemoryManager,davies,davies,Blocker,Resolved,Fixed,13/Aug/15 20:52,14/Aug/15 19:32,
Sub-task,SPARK-9580,12851265,12835548,Refactor TestSQLContext to make it non-singleton,andrewor14,andrewor14,Blocker,Resolved,Fixed,04/Aug/15 00:44,14/Aug/15 00:42,
Bug,SPARK-9942,12855926,,Broken pandas could crash PySpark SQL,davies,davies,Blocker,Resolved,Fixed,13/Aug/15 17:59,13/Aug/15 21:04,
Bug,SPARK-9827,12854200,,Too many open files in TungstenExchange,davies,davies,Blocker,Resolved,Fixed,11/Aug/15 16:54,13/Aug/15 17:19,
Bug,SPARK-9499,12850507,,Possible file handle leak in spilling/sort code,davies,rxin,Blocker,Resolved,Duplicate,31/Jul/15 04:47,13/Aug/15 17:19,
Bug,SPARK-9824,12854188,,Internal Accumulators will leak WeakReferences,zsxwing,zsxwing,Blocker,Resolved,Fixed,11/Aug/15 15:57,13/Aug/15 07:53,
Story,SPARK-5180,12766533,,Data source API improvement (Spark 1.5),lian cheng,yhuai,Blocker,Resolved,Fixed,09/Jan/15 21:14,13/Aug/15 07:31,
Sub-task,SPARK-9927,12855759,12851166,Revert fix of 9182 since it's pushing the wrong filter down,yijieshen,yijieshen,Blocker,Resolved,Fixed,13/Aug/15 03:23,13/Aug/15 05:46,
Bug,SPARK-9916,12855707,,Clear leftover sparkr.zip copies and creations (e.g. make-distribution.sh),brkyvz,brkyvz,Blocker,Resolved,Fixed,12/Aug/15 22:15,13/Aug/15 04:39,
Sub-task,SPARK-9832,12854225,12851166,TPCDS Q98 Fails,davies,marmbrus,Blocker,Resolved,Fixed,11/Aug/15 18:23,13/Aug/15 04:26,
Sub-task,SPARK-9908,12855695,12851166,TPCDS Q98 failed when tungsten is off,yhuai,davies,Blocker,Resolved,Fixed,12/Aug/15 21:52,13/Aug/15 03:04,
Sub-task,SPARK-9894,12855670,12851166,Writing of JSON files with MapType is broken,yhuai,marmbrus,Blocker,Resolved,Fixed,12/Aug/15 20:50,12/Aug/15 23:45,
Improvement,SPARK-9693,12852647,,Reserve a page in all unsafe operators to avoid starving an operator,andrewor14,andrewor14,Blocker,Resolved,Fixed,06/Aug/15 18:05,12/Aug/15 17:09,
Sub-task,SPARK-9747,12853027,12852647,Avoid starving an unsafe operator in an aggregate,andrewor14,andrewor14,Blocker,Resolved,Fixed,07/Aug/15 18:33,12/Aug/15 17:08,
Bug,SPARK-9407,12849664,,Parquet shouldn't fail when pushing down predicates over a column whose underlying Parquet type is an ENUM,lian cheng,lian cheng,Blocker,Resolved,Fixed,28/Jul/15 16:43,12/Aug/15 12:06,
Bug,SPARK-9426,12849827,,Job page DAG visualization is not shown,carsonwang,andrewor14,Blocker,Resolved,Fixed,29/Jul/15 02:04,12/Aug/15 06:25,
Bug,SPARK-9854,12855413,,RuleExecutor.timeMap should be thread-safe,joshrosen,joshrosen,Blocker,Resolved,Fixed,12/Aug/15 00:57,12/Aug/15 05:47,
Sub-task,SPARK-9831,12854223,12851166,TPCDS Q73 Fails,davies,marmbrus,Blocker,Resolved,Fixed,11/Aug/15 18:22,12/Aug/15 05:45,
Story,SPARK-7165,12824209,,Sort-merge Join for left/right outer joins,joshrosen,adrian-wang,Blocker,Resolved,Fixed,27/Apr/15 09:43,12/Aug/15 05:45,
Sub-task,SPARK-7550,12829018,12820888,Support setting the right schema & serde when writing to Hive metastore,chenghao,rxin,Blocker,Resolved,Fixed,12/May/15 00:05,12/Aug/15 05:32,
Sub-task,SPARK-9849,12855374,12851166,DirectParquetOutputCommitter qualified name should be backward compatible,rxin,rxin,Blocker,Resolved,Fixed,11/Aug/15 22:22,12/Aug/15 01:09,
Sub-task,SPARK-9714,12852730,12851166,Cannot insert into a table using pySpark,yhuai,yunpark,Blocker,Resolved,Cannot Reproduce,06/Aug/15 23:13,11/Aug/15 22:22,
Bug,SPARK-9785,12853920,,HashPartitioning compatibility should consider expression ordering,joshrosen,joshrosen,Blocker,Resolved,Fixed,10/Aug/15 18:37,11/Aug/15 15:53,
