Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Sub-task,SPARK-38762,13437234,13434942,Provide query context in Decimal overflow errors,Gengliang.Wang,Gengliang.Wang,Major,Resolved,Fixed,01/Apr/22 12:03,06/Apr/22 17:28,
Bug,SPARK-38790,13437949,,"Unexpected behaviour for ""IN"" operator in spark when null is involved in array",,visuman,Major,Resolved,Not A Problem,05/Apr/22 16:49,06/Apr/22 16:19,
Bug,SPARK-38794,13438014,,"When ConfigMap creation fails, Spark driver starts but fails to start executors",,seth.horrigan,Major,Open,,05/Apr/22 22:34,05/Apr/22 22:41,
Bug,SPARK-38079,13425836,,Not waiting for configmap before starting driver,,bgolding,Major,Open,,31/Jan/22 18:12,05/Apr/22 22:35,
Improvement,SPARK-38384,13431419,,Improve error messages of ParseException from ANTLR,xyyu,xyyu,Major,Resolved,Fixed,02/Mar/22 05:25,05/Apr/22 15:39,
Sub-task,SPARK-37423,13412999,13412901,Inline type hints for python/pyspark/mllib/fpm.py,dchvn,zero323,Major,Resolved,Fixed,21/Nov/21 10:52,05/Apr/22 14:19,
Bug,SPARK-38789,13437890,,Spark-Avro throws exception at to_avro after transformation although schema didn't change,,juliankeppel,Major,Open,,05/Apr/22 14:11,05/Apr/22 14:12,
Improvement,SPARK-36555,13396564,,DS V2 Filter support,,huaxingao,Major,Open,,22/Aug/21 16:02,05/Apr/22 07:39,
Improvement,SPARK-36644,13398786,,Push down boolean column filter,kazuyukitanimura,kazuyukitanimura,Major,Resolved,Fixed,01/Sep/21 19:43,05/Apr/22 07:38,
Improvement,SPARK-36640,13398741,,More operator pushdown API in Data Source V2 ,,cloud_fan,Major,Open,,01/Sep/21 15:49,05/Apr/22 07:37,
Bug,SPARK-31675,13304051,,Fail to insert data to a table with remote location which causes by hive encryption check,,Qin Yao,Major,In Progress,,11/May/20 09:15,05/Apr/22 07:05,
Bug,SPARK-38320,13430489,,(flat)MapGroupsWithState can timeout groups which just received inputs in the same microbatch,alex-balikov,alex-balikov,Major,Resolved,Fixed,24/Feb/22 17:51,05/Apr/22 06:29,
Sub-task,SPARK-32838,13326781,13396683,Connot insert overwite different partition with same table,,CHENXCHEN,Major,In Progress,,10/Sep/20 03:54,05/Apr/22 06:17,
Improvement,SPARK-38683,13436377,,It is unnecessary to release the ShuffleManagedBufferIterator or ShuffleChunkManagedBufferIterator or ManagedBufferIterator buffers when the client channel's connection is terminated,weixiuli,weixiuli,Major,Resolved,Fixed,29/Mar/22 09:21,04/Apr/22 12:24,
