Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SPARK-568,12704611,,Document configuration options,,mosharaf,,Resolved,Fixed,29/Nov/10 10:55,15/Jun/21 07:07,
Bug,SPARK-515,12705174,,Make it easier to run external code on a Nexus cluster,,matei,,Resolved,Fixed,01/Apr/10 23:04,14/Sep/20 19:26,
Bug,SPARK-341,12705203,,Added MapPartitionsWithSplitRDD.,rxin,rxin,,Closed,Fixed,24/Sep/12 16:12,28/May/19 05:28,
Improvement,SPARK-572,12705319,,Forbid update of static mutable variables,,tjhunter,,Closed,Won't Fix,26/Oct/10 10:00,29/Jul/15 11:55,
Bug,SPARK-359,12705353,,Updates to docs,,andyk,,Resolved,Fixed,11/Sep/12 16:29,14/Jun/15 00:09,
Improvement,SPARK-575,12704896,,Maintain a cache of JARs on each node to avoid unnecessary copying,,matei,,Closed,Incomplete,16/Oct/10 17:27,12/Feb/15 07:25,
Bug,SPARK-560,12705477,,Specialize RDDs / iterators,,matei,,Closed,Won't Fix,02/Jul/11 19:14,06/Feb/15 19:33,
Improvement,SPARK-546,12705271,,Support full outer join and multiple join in a single shuffle,staple,rxin,,Resolved,Fixed,12/Apr/12 11:21,04/Dec/14 17:51,
Bug,SPARK-491,12705459,,Support other serialization mechanisms than Java Serialization,,matei,,Resolved,Fixed,06/Nov/10 23:55,10/Nov/14 17:44,
Bug,SPARK-426,12705250,,Added an option (spark.closure.serializer) to specify the serializer for closures.,,rxin,,Resolved,Fixed,07/Apr/12 21:02,10/Nov/14 17:44,
New Feature,SPARK-565,12705000,,Integrate spark in scala standard collection API,,tjhunter,,Resolved,Won't Fix,24/Apr/11 10:44,06/Nov/14 06:53,
Improvement,SPARK-566,12705297,,Replace polling+sleeping with semaphores in broadcast and shuffle,,mosharaf,,Resolved,Not A Problem,19/Dec/10 19:19,21/Oct/14 07:48,
New Feature,SPARK-547,12705347,,Provide a means to package Spark's executor into a tgz,,matei,,Resolved,Fixed,11/Apr/12 21:39,21/Oct/14 07:38,
Improvement,SPARK-576,12705323,,Design and develop a more precise progress estimator,,mosharaf,,Resolved,Won't Fix,15/Oct/10 12:06,20/Oct/14 18:34,
Bug,SPARK-559,12704990,,Automatically register all classes used in fields of a class with Kryo,,matei,,Closed,Done,19/Jul/11 14:32,22/Sep/14 01:41,
Improvement,SPARK-567,12705308,,Unified directory structure for temporary data,,mosharaf,,Closed,Incomplete,11/Dec/10 14:23,21/Sep/14 15:45,
Bug,SPARK-550,12705290,,Hiding the default spark context in the spark shell creates serialization issues,,tjhunter,,Closed,Done,01/Apr/12 20:41,21/Sep/14 15:35,
Bug,SPARK-538,12705344,,INFO spark.MesosScheduler: Ignoring update from TID 9 because its job is gone,,vince67,,Closed,Done,31/Aug/12 01:09,21/Sep/14 15:28,
Bug,SPARK-537,12705346,,driver.run() returned with code DRIVER_ABORTED,,yshaw,,Resolved,Fixed,04/Sep/12 22:59,21/Sep/14 15:25,
New Feature,SPARK-528,12705466,,Provide a dist-like target that builds a binary distribution (JARs + scripts),,matei,,Resolved,Fixed,03/Oct/12 12:23,16/Sep/14 17:45,
Improvement,SPARK-558,12704988,,Simplify run script by relying on sbt to launch app,,ijuma,,Resolved,Won't Fix,31/Jul/11 05:15,12/Sep/14 08:04,
Improvement,SPARK-563,12705313,,Run findBugs and IDEA inspections in the codebase,,ijuma,,Resolved,Won't Fix,29/May/11 03:46,03/Sep/14 11:39,
Improvement,SPARK-520,12704447,,Structure SBT build file into modules.,,rayracine,,Resolved,Won't Fix,16/Oct/12 08:30,03/Sep/14 11:38,
Bug,SPARK-524,12705321,,spark integration issue with Cloudera hadoop,,openreserach,,Resolved,Won't Fix,13/Oct/12 19:17,02/Sep/14 13:02,
Bug,SPARK-433,12705354,,Adding sorting to RDDs,rxin,alupher,,Closed,Fixed,09/Feb/12 01:10,18/Jun/14 07:58,
New Feature,SPARK-554,12705301,,Add aggregateByKey,sandyr,matei,,Resolved,Fixed,28/Nov/11 11:40,12/Jun/14 15:15,
Improvement,SPARK-571,12705296,,Forbid return statements when cleaning closures,willbenton,tjhunter,,Resolved,Fixed,26/Oct/10 10:07,13/May/14 20:45,
New Feature,SPARK-544,12705484,,Provide a Configuration class in addition to system properties,matei,matei,,Resolved,Fixed,13/Jun/12 22:29,30/Apr/14 00:43,
Improvement,SPARK-577,12705327,,Rename Split to Partition,matei,matei,,Resolved,Fixed,14/Oct/10 16:10,03/Feb/14 07:18,
Improvement,SPARK-527,12705333,,Support spark-shell when running on YARN,raymond,matei,,Resolved,Fixed,08/Oct/12 10:35,23/Jan/14 23:29,
Improvement,SPARK-569,12705299,,Consolidate/reorganize configuration options,,mosharaf,,Resolved,Duplicate,29/Nov/10 10:54,11/Dec/13 09:32,
New Feature,SPARK-570,12705052,,Easy way to set remote node memory,,tjhunter,,Resolved,Fixed,26/Oct/10 10:15,07/Dec/13 14:54,
Bug,SPARK-551,12705298,,slave disconnected,,dukeecnu,,Resolved,Incomplete,24/Dec/11 00:37,07/Dec/13 14:12,
New Feature,SPARK-545,12705402,,support external sort,,rxin,,Resolved,Duplicate,30/Apr/12 13:17,07/Dec/13 12:59,
New Feature,SPARK-555,12705306,,"Write a ""Spark internals"" wiki page",joshrosen,matei,,Resolved,Fixed,21/Nov/11 18:06,07/Dec/13 12:56,
New Feature,SPARK-533,12704986,,Killing tasks in spark - request for comment,rxin,shivaram,,Resolved,Fixed,17/Sep/12 14:18,17/Nov/13 14:45,
Bug,SPARK-556,12705478,,Results from tasks should be returned through our own sockets rather than Mesos framework messages,kayousterhout,matei,,Resolved,Fixed,17/Nov/11 14:56,10/Oct/13 18:07,
Bug,SPARK-451,12705461,,Ranges of Longs don't get split properly by SparkContext.parallelize,,matei,,Resolved,Fixed,31/Oct/11 09:49,10/Oct/13 18:00,
Improvement,SPARK-574,12704669,,Put license notice and copyrights headers to all files,matei,tjhunter,,Resolved,Fixed,17/Oct/10 14:29,01/Sep/13 15:24,
Bug,SPARK-338,12704461,,Add a CoalescedRDD for decreasing the number of partitions in a map phase,,matei,,Resolved,Fixed,26/Sep/12 18:04,20/May/13 20:00,
New Feature,SPARK-553,12705329,,Write a tutorial for mining Wikipedia interactively on EC2,,matei,,Resolved,Fixed,30/Nov/11 21:34,05/May/13 11:40,
New Feature,SPARK-519,12705406,,Support for Hadoop 2 distributions such as cdh4,tomdzk,tomdz,,Resolved,Fixed,16/Oct/12 15:11,04/May/13 19:12,
New Feature,SPARK-557,12705476,,Provide scripts for launching Spark through Amazon Elastic MapReduce,,matei,,Resolved,Fixed,15/Oct/11 12:24,05/Apr/13 20:27,
New Feature,SPARK-521,12705422,,Create repository for /root/mesos-ec2 scripts,shivaram,joshrosen,,Resolved,Fixed,16/Oct/12 08:30,05/Apr/13 19:47,
Improvement,SPARK-523,12704795,,"Added a method to report slave memory status; force serialize accumulator update in local mode.",,rxin,,Resolved,Fixed,13/Oct/12 20:40,01/Apr/13 22:05,
Bug,SPARK-532,12705482,,Log something when no resources have been offered in the cluster,patrick,matei,,Resolved,Fixed,18/Sep/12 16:08,05/Mar/13 16:11,
Bug,SPARK-541,12705401,,Passing bad master address to SparkContext results in unhelpful Mesos error message,patrick,joshrosen,,Resolved,Fixed,31/Jul/12 15:05,24/Jan/13 16:00,
Improvement,SPARK-531,12705393,,Create more explicit logs for cache registration and task completion,,pwendell,,Resolved,Won't Fix,26/Sep/12 12:43,24/Jan/13 13:09,
Bug,SPARK-530,12705330,,Spark driver process doesn't exit after finishing,,jakajancar,,Resolved,Fixed,27/Sep/12 04:50,22/Jan/13 23:28,
New Feature,SPARK-562,12705465,,Add a way to ship files with as Spark job,dennybritz,matei,,Resolved,Fixed,18/Jun/11 14:26,20/Jan/13 12:38,
New Feature,SPARK-543,12705367,,Spark for Python,joshrosen,rjurney,,Resolved,Fixed,24/Jun/12 18:21,20/Jan/13 12:34,
Bug,SPARK-526,12705335,,sbt/sbt  --> eclipse won't work now,,tewr05,,Resolved,Cannot Reproduce,09/Oct/12 22:14,20/Jan/13 12:33,
Improvement,SPARK-548,12705341,,Update Kryo to use 2.x,rxin,rxin,,Resolved,Fixed,07/Apr/12 15:33,20/Jan/13 12:29,
Improvement,SPARK-522,12705339,,Updated Kryo to version 2.20,rxin,rxin,,Resolved,Fixed,14/Oct/12 00:59,20/Jan/13 12:22,
Bug,SPARK-539,12704720,,Permission denied(publickey),matei,thikonom,,Resolved,Fixed,25/Aug/12 06:57,11/Dec/12 10:06,
Bug,SPARK-517,12705228,,Exiting spark-ec2 with unfulfilled spot instance request does not cancel request,joshrosen,joshrosen,,Closed,Fixed,17/Oct/12 08:37,01/Nov/12 11:36,
Bug,SPARK-518,12704781,,Allow EC2 script to stop/destroy cluster after master/slave failures,,joshrosen,,Closed,Fixed,16/Oct/12 16:00,24/Oct/12 00:00,
Improvement,SPARK-525,12705234,,Refactoring of shuffling-related classes,,joshrosen,,Closed,Fixed,11/Oct/12 16:14,23/Oct/12 23:58,
Improvement,SPARK-561,12704995,,Implement unit tests for RDD save functionality,,tdas,,Resolved,Fixed,25/Jun/11 22:09,22/Oct/12 15:10,
Improvement,SPARK-549,12704985,,Move mesos.jar to a maven repository,,tjhunter,,Resolved,Fixed,02/Apr/12 13:28,22/Oct/12 15:10,
Bug,SPARK-535,12705338,,Error with technique to find hostname in bin/start-slaves.sh in dev branch,,andyk,,Resolved,Fixed,14/Sep/12 13:11,22/Oct/12 15:09,
Bug,SPARK-414,12705458,,SizeEstimator's sampling should reuse SearchState,,matei,,Resolved,Fixed,31/May/12 12:22,22/Oct/12 14:55,
Bug,SPARK-467,12705467,,Add API for controlling the number of splits on a Hadoop file,,matei,,Resolved,Fixed,04/Jul/11 16:42,22/Oct/12 14:55,
Bug,SPARK-449,12705295,,Tab completion doesn't work in REPL with Scala 2.9.1,,matei,,Resolved,Fixed,31/Oct/11 09:51,22/Oct/12 14:55,
Bug,SPARK-411,12705462,,The default broadcast implementation should not use HDFS,,matei,,Resolved,Fixed,04/Jun/12 16:35,22/Oct/12 14:55,
Bug,SPARK-508,12705468,,Union operation on RDDs,,matei,,Resolved,Fixed,16/Jun/10 09:10,22/Oct/12 14:55,
Bug,SPARK-507,12705463,,Add save() operation,,matei,,Resolved,Fixed,25/Jun/10 10:41,22/Oct/12 14:55,
Bug,SPARK-492,12704894,,Add unit tests for shuffle operations,,matei,,Resolved,Fixed,06/Nov/10 00:48,22/Oct/12 14:55,
Bug,SPARK-512,12705470,,Shuffle operation,,matei,,Resolved,Fixed,01/Apr/10 23:07,22/Oct/12 14:55,
Bug,SPARK-434,12705464,,Bad behavior when saving to S3,,matei,,Resolved,Fixed,07/Feb/12 22:36,22/Oct/12 14:55,
Bug,SPARK-504,12705328,,Add support for Hadoop InputFormats other than TextInputFormat,,matei,,Resolved,Fixed,17/Jul/10 09:48,22/Oct/12 14:55,
